Actual,Predicted
72.6,70.6793
79.6,75.434875
41.6,47.235565
32.6,45.159683
69.9,70.69964
37.8,58.08634
36.3,44.325172
7.8,44.94623
47.5,58.60813
61.1,53.942837
84.1,74.44796
89.8,75.69477
60.5,51.871613
87.2,62.445152
31.6,49.27509
36.8,58.127956
58.0,46.02128
37.5,53.941208
67.9,57.33843
89.3,74.75974
83.7,75.18508
47.6,62.842026
43.3,46.3081
44.6,54.609673
52.9,53.252216
79.4,63.93091
69.1,52.295784
73.0,75.66035
69.6,72.72761
33.5,42.996468
94.5,74.684616
81.8,74.55143
58.0,61.131348
68.7,67.88938
22.5,42.03213
70.8,76.65131
